"","OBJECTID","Unique School ID","Year corresponding to survey record","Postal state abbreviation code","NCES Agency ID","State Local Education Number","Education Agency Name","School name","Location address, street 1","Location address, street 2","Location city","Location state","Location 5 digit ZIP code","Location Secondary ZIP code","Telephone number","Whether a Charter School","Virtual School Status","Grades Offered - Lowest","Grades Offered - Highest","School level","Start of year status (code)","School type (description)","Start of year Status (description)","Locale Code","County Name","Total of free lunch and reduced-price lunch eligible","Free Lunch Program","Reduced-Lunch Program","Direct Certification","Prekindergarten students","Kindergarten students","Grade 1 students","Grade 2 students","Grade 3 students","Grade 4 students","Grade 5 students","Grade 6 students","Grade 7 students","Grade 8 students","Grade 9 students","Grade 10 students","Grade 11 students","Grade 12 students","Grade 13 students","Ungraded students","Adult Education Students","Total Male Enrollment","Total Female Enrollment","Total students, all grades (includes AE)","Total elementary/secondary students (excludes AE)","Total Teachers","Student teacher ratio","All Students - American Indian/Alaska Native - Male","All Students - American Indian/Alaska Native - Female","All Students - American Indian/Alaska Native","All Students - Asian - Male","All Students - Asian - Female","All Students - Asian","All Students - Black or African American - Male","All Students - Black or African American - Female","All Students - Black  or African American","All Students - Native Hawai'ian or Other Pacific Islander - Male","All Students - Native Hawai'ian or Other Pacific Islander - Female","All Students - Native Hawai'ian or Other Pacific Islander","All Students - Hispanic - Male","All Students - Hispanic - Female","All Students - Hispanic","All Students - Two or More Races - Male","All Students - Two or More Races - Female","All Students - Two or More Races","All Students - White - Male","All Students - White - Female","All Students - White","Latitude","Longitude","PctNonWhite","x","y","Total_TravelTime_SERV10","Total_TravelTime_SERV22","Total_TravelTime_SERV50","Total_TravelTime_SERV52","Total_TravelTime_SERV56","Total_TravelTime_SERV57","Total_TravelTime_SERV58","Total_TravelTime_SERV59","Total_TravelTime_SERV80","Total_Kilometers_SERV10","Total_Kilometers_SERV22","Total_Kilometers_SERV50","Total_Kilometers_SERV52","Total_Kilometers_SERV56","Total_Kilometers_SERV57","Total_Kilometers_SERV58","Total_Kilometers_SERV59","Total_Kilometers_SERV80"
"105",92346,"510009000022.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Hollymead Elementary","2775 Powell Creek Drive",NA,"Charlottesville","VA",22911,7540,"(434)973-8301","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","23-Suburb: Small","Albemarle County",68,62,6,62,10,49,57,50,61,63,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,165,352,352,25.5,13.8,0,0,0,36,28,64,15,6,21,0,0,0,14,8,22,24,11,35,98,112,210,38.1124,-78.4393,40,-78.4393,38.1124,22.5307293275031,51.8380746650783,144.635429453683,51.3862328401131,84.6095257086942,372.813982740858,151.611358342053,440.369751449447,192.502216353029,12.947287661011,69.7797325834091,182.312092221927,68.0039182794059,120.105241831642,606.691516939655,185.686387587309,757.707926436776,295.175857543945
"106",92347,"510009000023.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Journey Middle","210 Lambs Lane",NA,"Charlottesville","VA",22901,8979,"(434)975-9320","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",334,305,29,305,NA,NA,NA,NA,NA,NA,NA,199,198,234,NA,NA,NA,NA,NA,NA,NA,318,313,631,631,52.5,12.02,1,0,1,18,16,34,67,78,145,0,0,0,81,92,173,21,29,50,130,98,228,38.0773,-78.5066,64,-78.5066,38.0773,16.0349653418142,44.5600927376114,152.094916835006,44.1082509126462,78.0069647169069,365.536000813391,159.070845723377,433.09176952198,185.224217495414,7.13412893454365,63.301611088387,190.333074273048,61.5257967843838,123.262202581493,600.213395444633,193.70736963843,751.229804941754,288.697736048923
"107",92348,"510009000024.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Jackson P. Burley Middle","901 Rose Hill Drive",NA,"Charlottesville","VA",22903,5255,"(434)295-5101","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","13-City: Small","Charlottesville city",265,236,29,236,NA,NA,NA,NA,NA,NA,NA,183,185,218,NA,NA,NA,NA,NA,NA,NA,297,289,586,586,48.75,12.02,0,0,0,17,9,26,52,61,113,1,0,1,70,81,151,33,17,50,124,121,245,38.0399,-78.4866,58,-78.4866,38.0399,6.90356098496442,43.7310158472187,154.313132732118,43.2791740222535,71.546088854391,364.706923922999,161.289061620488,432.262692631587,184.395157535169,2.27872000354033,64.2418793424423,192.120384610843,62.4660650384391,110.46159177671,601.153663698688,195.494679976225,752.170073195809,289.638004302979
"108",92349,"510009000025.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Joseph T. Henley Middle","5880 Rockfish Gap Turnpike",NA,"Crozet","VA",22932,3401,"(434)823-4393","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",108,99,9,99,NA,NA,NA,NA,NA,NA,NA,261,274,273,NA,NA,NA,NA,NA,NA,NA,416,392,808,808,57,14.18,0,0,0,16,12,28,10,8,18,0,0,0,24,26,50,24,19,43,342,327,669,38.0521,-78.7058,17,-78.7058,38.0521,21.8797816360699,28.3987931386319,168.854371171946,27.9469513136667,80.1359350826675,359.662166085913,175.830300060317,416.930469923,179.350382767936,24.3338538231204,39.1944779142196,209.116753019046,37.4186636102164,133.76005750547,589.044296328083,212.491048384428,727.122671767587,277.528636932373
"109",92350,"510009000026.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Leslie H. Walton Middle","4217 Red Hill Rd",NA,"Charlottesville","VA",22903,NA,"(434)977-5615","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",128,120,8,120,NA,NA,NA,NA,NA,NA,NA,115,107,117,NA,NA,NA,NA,NA,NA,NA,182,157,339,339,33,10.27,0,0,0,3,3,6,10,16,26,0,1,1,22,15,37,12,6,18,135,116,251,37.9215,-78.5522,26,-78.5522,37.9215,18.4562351475441,50.1786871813906,165.018957179568,49.7268453564254,76.0132677910023,358.026194393606,172.843622665461,438.710363965759,177.714411075629,19.1810381198063,73.8090503420197,279.44932558555,72.0332360380165,121.330440480145,590.318838280165,206.680159996799,761.737244195387,278.803178884456
"110",92351,"510009000027.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Mary Carr Greer Elementary","190 Lambs Lane",NA,"Charlottesville","VA",22901,8979,"(434)973-8371","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",369,369,0,369,36,69,92,77,83,66,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,240,495,495,44.75,11.06,0,1,1,19,18,37,68,60,128,0,0,0,87,84,171,19,20,39,62,57,119,38.078942,-78.505822,76,-78.505822,38.078942,15.629417701867,44.1545450976642,151.689369195059,43.702703272699,77.6014170769598,365.130453173444,158.66529808343,432.686221882032,184.818669855467,7.10549837539027,63.2729805292336,190.304443713894,61.4971662252304,123.233572022339,600.184764885479,193.678739079276,751.201174382601,288.66910548977
"111",92352,"510009000028.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Meriwether Lewis Elementary","1610 Owensville Road",NA,"Charlottesville","VA",22901,9407,"(434)293-9304","No","Supplemental Virtual","KG","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",26,22,4,22,NA,42,74,58,56,61,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,147,343,343,22.75,15.08,0,0,0,7,2,9,2,0,2,0,0,0,13,8,21,7,5,12,167,132,299,38.0811,-78.5981,13,-78.5981,38.0811,19.2017805599795,38.5881941378394,158.843227492701,38.1363523128742,78.84280142718,365.719588161997,165.819156381072,427.119870922208,185.407804844019,13.9577525793283,52.2119733195974,200.178132701768,50.4361590155942,127.353476830525,596.935456589417,203.55242806715,740.140167172964,285.419797193708
"112",92353,"510009000029.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Red Hill Elementary","3901 Red Hill School Road",NA,"North Garden","VA",22959,1704,"(434)293-5332","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","42-Rural: Distant","Albemarle County",137,137,0,137,16,38,33,21,38,23,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,93,201,201,17.5,11.49,0,0,0,0,1,1,5,5,10,0,0,0,20,10,30,7,9,16,76,68,144,37.964267,-78.635342,28,-78.635342,37.964267,16.3703573283041,40.7974584393391,163.633822224284,40.3456166143739,75.225327072978,348.885668583978,170.609751112655,429.329135223707,168.573885266001,15.8406292930415,50.060574978379,207.671288498733,48.2847606743758,125.658350614551,580.220116292632,211.045583864115,737.988768831746,268.704456896923
"113",92354,"510009000030.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","COMMUNITY LAB SCHOOL","1200 Forest Street",NA,"Charlottesville","VA",22903,5262,"(434)296-3090","Yes","Supplemental Virtual","06","12","High",1,"Regular School","Currently operational","13-City: Small","Charlottesville city",14,13,1,13,NA,NA,NA,NA,NA,NA,NA,29,29,34,28,25,20,27,NA,NA,NA,88,104,192,192,17,11.29,0,1,1,1,6,7,6,5,11,0,0,0,9,13,22,9,10,19,63,69,132,38.040712,-78.48276,31,-78.48276,38.040712,7.56683002793317,43.9116188745625,154.493735759462,43.4597770495973,71.7266918817347,364.887526950342,161.469664647832,432.443295658931,184.575760562513,2.53689871447783,64.0913399442489,191.96984521265,62.3155256402457,110.311052378517,601.003124300495,195.344140578032,752.019533797616,289.487464904785
"114",92355,"510009000032.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Stone Robinson Elementary","958 North Milton Road",NA,"Charlottesville","VA",22911,3612,"(434)296-3754","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",148,133,15,133,33,81,76,71,77,74,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,244,473,473,35,13.51,0,0,0,13,13,26,25,24,49,0,0,0,25,24,49,18,25,43,148,158,306,38.0106,-78.397,35,-78.397,38.0106,7.6697932938333,44.8392470646737,149.91911789133,44.3874052397084,61.9928106968747,366.425544137843,155.652047887436,433.371002297823,186.113760819865,5.55429101264694,68.3125904052705,183.870500886074,66.5367761012673,101.752441389343,605.674142827922,186.57866237084,756.24090632895,294.158483432213
"115",92356,"510009000033.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Stony Point Elementary","3893 Stony Point Road",NA,"Keswick","VA",22947,1503,"(434)973-6405","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",53,48,5,48,8,29,34,33,25,31,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,89,189,189,13.5,14,0,0,0,4,4,8,9,16,25,0,0,0,9,7,16,7,5,12,71,57,128,38.112,-78.3696,32,-78.3696,38.112,15.1047802578517,54.499554398087,142.572771936919,54.0477125731218,76.401804005834,376.085851471256,148.305701933024,443.031309631237,195.774068153279,14.7172816468762,79.3071316376443,177.136595175749,77.5313173336411,119.090568589734,616.668684060296,179.844756660515,767.235447561324,305.153024664587
"116",92357,"510009000035.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","WESTERN ALBEMARLE HIGH","5941 Rockfish Gap Turnpike",NA,"Crozet","VA",22932,3401,"(434)823-8700","No","Supplemental Virtual","09","12","High",1,"Regular School","Currently operational","41-Rural: Fringe","Albemarle County",148,139,9,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,302,262,284,NA,NA,NA,627,531,1158,1158,79,14.66,0,3,3,16,29,45,9,6,15,0,1,1,44,33,77,21,21,42,537,438,975,38.0471,-78.7073,16,-78.7073,38.0471,21.2140176271993,27.7330291297613,168.475860462363,27.2811873047961,79.4701710737969,358.996402077042,175.453411031443,416.26470591413,178.684618759065,24.1612074605553,39.0218315516545,291.70629624831,37.2460172476513,133.587411142905,588.871649965517,219.366162031629,726.950025405021,277.355990569808
"117",92358,"510009000036.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Woodbrook Elementary","100 Woodbrook Drive",NA,"Charlottesville","VA",22901,1147,"(434)973-6600","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","23-Suburb: Small","Albemarle County",491,491,0,491,47,101,79,101,94,98,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,301,609,609,51.75,11.77,0,0,0,23,24,47,102,120,222,0,0,0,80,68,148,23,29,52,80,60,140,38.0871,-78.4664,77,-78.4664,38.0871,16.5420898645305,45.8494352021057,146.811621061482,45.3975933771405,78.6208862457216,366.825343277886,153.787549949852,434.381111986474,186.513576890056,8.32889439853149,65.1613393209295,185.491939621069,63.3855250169263,115.486848569162,602.073123677175,188.866234986451,753.089533174296,290.557464281466
"118",92359,"510009000751.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","LAKESIDE MIDDLE","2801 Powell Creek Drive",NA,"Charlottesville","VA",22911,7402,"(434)975-0599","No","Supplemental Virtual","06","08","Middle",1,"Regular School","Currently operational","23-Suburb: Small","Albemarle County",118,101,17,101,NA,NA,NA,NA,NA,NA,NA,168,172,173,NA,NA,NA,NA,NA,NA,NA,258,255,513,513,38.25,13.41,0,0,0,24,37,61,25,12,37,0,0,0,27,34,61,22,17,39,160,155,315,38.1124,-78.4369,39,-78.4369,38.1124,21.4283660344868,50.735711372062,143.312824184404,50.2838695470967,83.5071624156779,371.711619447842,150.288753072775,439.26738815643,191.399853060013,12.917054889316,69.749499811714,181.767350933564,67.9736855077108,120.075009059947,606.66128416796,185.141646298945,757.677693665081,295.14562477225
"119",92360,"510009001747.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","MONTICELLO HIGH","1400 Independence Way",NA,"Charlottesville","VA",22902,8745,"(434)244-3100","No","Supplemental Virtual","09","12","High",1,"Regular School","Currently operational","23-Suburb: Small","Albemarle County",690,420,270,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,318,283,346,NA,NA,NA,619,610,1229,1229,88.25,13.93,1,0,1,12,25,37,88,63,151,1,0,1,102,107,209,42,44,86,373,371,744,37.999031,-78.489184,39,-78.489184,37.999031,10.1672864948935,41.88973852874,156.730008526918,41.4378967037748,67.7243191383517,363.475999823625,164.55467401281,430.421415313108,183.164168598544,8.69450161477357,63.3226053897213,268.962880633252,61.5467910857181,110.843995527846,600.684081518428,196.1937150445,751.250799243088,289.168445010902
"120",92361,"510009001882.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Scottsville Elementary","7868 Scottsville Road",NA,"Scottsville","VA",24590,9792,"(434)286-2441","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","42-Rural: Distant","Albemarle County",133,133,0,133,19,40,27,32,37,38,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,119,227,227,19,11.95,0,0,0,0,0,0,11,15,26,0,0,0,11,7,18,12,6,18,74,91,165,37.818267,-78.5108,27,-78.5108,37.818267,27.7830424536155,59.2547293512874,173.531347927266,58.8028875263222,84.5257447569952,358.305492501671,182.170328587849,447.786455816913,177.99377021885,32.3356609715729,81.3006444767453,269.540273510559,79.5248301727421,111.421403663943,589.506828094466,219.834862957208,769.228899365268,277.991214475123
"121",92362,"510009001937.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","BAKER-BUTLER ELEM","2740 Proffit Road",NA,"Charlottesville","VA",22911,NA,"(434)974-7777","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","23-Suburb: Small","Albemarle County",211,180,31,180,13,116,128,123,126,112,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,385,740,740,52.25,14.16,0,1,1,34,48,82,40,31,71,0,2,2,48,67,115,44,41,85,189,195,384,38.1231,-78.4205,48,-78.4205,38.1231,18.4006676117099,54.3846660339544,143.476284732921,53.9328242089892,79.7609237815672,375.360602877258,150.452213621292,442.916371585847,195.048836489429,15.8325040525001,73.2178176052799,181.871900418847,71.4420033012767,120.386764048337,610.129662996682,185.246195784229,761.146072493803,298.614018859761
"122",92363,"510009002173.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Mountain View Elementary","1757 Avon Street Extended",NA,"Charlottesville","VA",22902,8708,"(434)293-7455","No","Supplemental Virtual","PK","05","Elementary",1,"Regular School","Currently operational","23-Suburb: Small","Albemarle County",351,328,23,328,50,138,123,110,118,105,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,337,752,752,62.25,12.08,1,0,1,10,12,22,72,57,129,0,1,1,119,89,208,37,27,64,176,151,327,37.996327,-78.499297,57,-78.499297,37.996327,10.844549838104,42.3372259908164,158.058464038257,41.8853841658512,69.0527746496905,363.923487285701,165.883129524149,430.868902775185,183.611703967724,5.37039331310663,60.89574366153,270.103035506623,59.1199293575268,111.984150401218,598.257219790237,197.333869917871,748.823937514897,286.741560394527
"123",92364,"510009002974.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","MONTICELLO GOVERNOR'S HEALTH SCIENCES ACADEMY","1400 Independence Way",NA,"Charlottesville","VA",22902,NA,"(434)244-3100","No","Supplemental Virtual","N","N","Not applicable",1,"Career and Technical School","Currently operational","23-Suburb: Small","Albemarle County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.999031,-78.489184,NA,-78.489184,37.999031,10.1672864948935,41.88973852874,156.730008526918,41.4378967037748,67.7243191383517,363.475999823625,164.55467401281,430.421415313108,183.164168598544,8.69450161477357,63.3226053897213,268.962880633252,61.5467910857181,110.843995527846,600.684081518428,196.1937150445,751.250799243088,289.168445010902
"124",92365,"510009003118.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Center II","401 McIntire Road",NA,"Charlottesville","VA",22902,NA,"(434)296-5820","No","Not Reported","N","N","Not applicable",7,"Alternative Education School","School to be operational within two years","41-Rural: Fringe","Albemarle County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.075101,-78.500374,NA,-78.500374,38.075101,13.7605784381599,42.2857058339571,150.596408837602,41.8338640089919,75.7325778132527,363.261613909737,157.572337725973,430.817382618325,182.94983059176,6.12587652819853,62.2933586820419,189.722717679691,60.5175443780387,122.253950175147,599.205143038288,193.097013045073,750.221552535409,287.689483642578
"125",92366,"510009003121.00","2022-2023","VA",5100090,"VA-002","Albemarle County Public Schools","Elementary School #1","401 McIntire Road",NA,"Charlottesville","VA",22902,NA,"(434)296-5820","No","Not Reported","PK","05","Elementary",7,"Regular School","School to be operational within two years","13-City: Small","Charlottesville city",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.034774,-78.483537,NA,-78.483537,38.034774,6.32430150890089,43.1164537187915,155.496629603711,42.6646118938263,71.1053646474972,364.702715013676,162.472558492081,431.64813050316,184.390931695699,1.86681871594401,61.1278563202268,192.933016404301,59.3520420162236,112.230789427102,598.489332448933,196.307311769683,749.056050173594,286.973684497316
"126",92367,"510009102361.00","2022-2023","VA",5100091,"VA-415","REGIONAL ALTERNATIVE ED/KING WILLIAM","MIDDLE PENINSULA ACADEMIC CENTER","80 Cavalier Dr",NA,"King William","VA",23086,NA,"(804)769-3434","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","42-Rural: Distant","King William County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.74214,-77.130153,NA,-77.130153,37.74214,23.725539322953,56.0125426013916,103.489108991294,65.9906346842651,37.9394343921652,NA,130.888175728218,NA,102.318290009903,32.6177968077737,82.8159477757193,151.117240940411,90.9859332172311,37.1975936584918,NA,177.171866855565,NA,150.868471828148
"127",92368,"510009202362.00","2022-2023","VA",5100092,"VA-416","INDEPENDENCE NONTRADITIONAL SCHOOL - MIDDLE","INDEPENDENCE NONTRADITIONAL SCHOOL - MIDDLE","14550 Aden Road","C/O Pr William Co Pub Schls","Manassas","VA",20112,NA,"(571)374-6600","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","41-Rural: Fringe","Prince William County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.631593,-77.43767,NA,-77.43767,38.631593,22.7758035279458,46.2437385699565,64.1122319041089,131.957165926965,85.0619297410869,NA,69.8451619002148,117.343720985681,NA,16.8821794458759,52.487399438267,66.2912908771458,221.696041306586,133.409826534223,NA,68.9994523619124,145.91813616984,NA
"128",92369,"510009302363.00","2022-2023","VA",5100093,"VA-417","PROJECT BRIDGE/RUSSELL CO","PROJECT BRIDGE/RUSSELL CO","1315 East Main Street",NA,"Lebanon","VA",24266,NA,"(540)889-6500","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","32-Town: Distant","Russell County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.905527,-82.057431,NA,-82.057431,36.905527,4.15549316122478,56.7764588340583,139.625211005098,216.158815598406,303.514951318102,206.260395751579,377.718097277091,311.779164114505,44.5192073185763,2.33050658353856,84.0146139230849,238.520893508274,369.361412633654,529.539560374122,313.32969290401,626.188355971098,475.870115920419,63.3296498565983
"129",92370,"510009402364.00","2022-2023","VA",5100094,"VA-418","REGIONAL ALTERNATIVE/WYTHE CO","REGIONAL ALTERNATIVE/WYTHE CO","1570 W Reservoir St","C/O Wythe Co Public Schls","Wytheville","VA",24382,NA,"(276)228-5411","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","32-Town: Distant","Wythe County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.942168,-81.103674,NA,-81.103674,36.942168,6.40424854992538,24.1767445031284,160.835180685815,145.033849997021,232.389921609187,227.470365432296,306.593050844708,330.39120404369,65.7291769992936,3.81828891624476,40.3681899134917,291.742114762352,249.395034705604,409.573075634548,366.550914158089,506.221886490313,559.895486802183,116.550871110677
"130",92371,"510009602366.00","2022-2023","VA",5100096,"VA-420","PIEDMONT ALTERNATIVE SCHOOL","PIEDMONT ALTERNATIVE","148 Vo-Tech Road",NA,"Jetersville","VA",23083,NA,"(434)645-7471","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","42-Rural: Distant","Nottoway County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.263737,-78.132692,NA,-78.132692,37.263737,24.0674731787419,54.372035812755,149.991748389359,112.493274082331,62.9530536130772,327.265963978753,178.809960660698,489.335954777313,146.954218958873,29.167119026936,78.2477928288339,232.91682432923,172.785516606051,82.8736838527314,536.022397925588,253.723990832764,819.579262287211,224.506830082613
"131",92372,"510009702367.00","2022-2023","VA",5100097,"VA-421","NORTHERN NECK REGIONAL ALTERNATIVE ED","NORTHERN NECK REGIONAL ALTERNATIVE ED","13946 Historyland Hwy",NA,"Warsaw","VA",22572,NA,"(804)333-4940","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","42-Rural: Distant","Richmond County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.944627,-76.747954,NA,-76.747954,37.944627,18.8271823188031,84.5853824928758,136.257844748849,92.518078262826,74.140086963606,NA,139.158576834762,177.493548273992,NA,17.7640642655896,107.847314718276,151.640765064943,117.374895529783,84.9462857378897,NA,156.508430486477,216.408792303438,NA
"132",92373,"510009902369.00","2022-2023","VA",5100099,"VA-423","BREAKING BARRIERS ALTERNATIVE ED/HENRY CO","BREAKING BARRIERS ALTERNATIVE ED/HENRY CO","340 Ridgedale Drive",NA,"Martinsville","VA",24112,NA,"(540)634-4717","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","41-Rural: Fringe","Henry County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.763972,-79.872943,NA,-79.872943,36.763972,13.593182071276,50.2237406787623,261.549392623072,137.856757258037,209.100333687275,249.89778485295,299.415958105724,430.519468801404,76.9100674422428,10.4067003964667,61.0625281381346,371.357150334475,209.976392513015,289.225520325505,401.623513420579,466.803244297725,701.553275884009,88.8019725246252
"133",92374,"510010002370.00","2022-2023","VA",5100100,"VA-424","Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr","Carroll-Galax Reg Alt Ed Prgm/The RAE Ctr","605-9 Pine St","C/O Carrol Co Public Schls","Hillsville","VA",24343,NA,"(540)728-3191","No","Supplemental Virtual","N","N","Not applicable",1,"Alternative Education School","Currently operational","42-Rural: Distant","Carroll County",-2,-2,-2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.767854,-80.734866,NA,-80.734866,36.767854,20.8734082619768,54.2434656735694,190.901901856257,147.018426003567,234.374497615732,205.628621440445,308.577626851254,352.28187084884,94.3754368306911,21.4059267785808,91.075000475243,342.448925324104,246.720783924513,406.898824853458,339.754711109,503.547635709223,601.730112610516,147.191989793125
